"population","gene","prop"
"A6","actP",2
"A6","arcA",2
"A3","ECB02816",2
"A6","ECB02816",2
"A6","envZ",2
"A3","fimA",2
"A3","fis",2
"A6","frdC",2
"A6","glpG",2
"A6","gltA",2
"A3","hslU",2
"A6","hslU",2
"A6","iap",2
"A6","iclR",2
"A6","infC",2
"A3","ldrC",2
"A3","malT",2
"A6","malT",2
"A6","malT",2
"A6","malT",2
"A6","manY",2
"A6","menC",2
"A6","metH",2
"A3","metL",2
"A3","mrdB",2
"A6","mreC",2
"A3","nadR",2
"A6","nadR",2
"A6","narZ",2
"A6","oppD",2
"A6","prlA",2
"A3","pykF",2
"A6","pykF",2
"A6","recO",2
"A6","rhsD",2
"A6","rplF",2
"A3","rplS",2
"A3","rpsG",2
"A6","spoT",2
"A3","topA",2
"A3","waaT",2
"A6","yadH",2
"A3","ybaL",2
"A3","ybcQ",2
"A6","yeeF",2
"A6","yegB",2
"A6","yegM",2
"A5","yfaQ",2
"A6","yfhM",2
"A6","ygaZ",2
"A6","yhdG",2
"A5","yicC",2
"A6","yicL",2
"A6","ylcG",2
"A3","ytfN",2
