"population","gene","prop"
"B2","aceF","0.968"
"B2","aceF","0.968"
"B2","aceF","0.968"
"B2","aceF","0.968"
"B2","aceF","0.968"
"B2","acoR","1"
"B2","alg44","0.015"
"B2","algF","0.013"
"B2","algP","0.018"
"B2","algQ","0.017"
"B2","algQ","0.017"
"B2","algR","0.011"
"B2","algR","0.013"
"B2","algR","0.011"
"B2","algR","0.011"
"B2","algR","0.011"
"B2","algR","0.011"
"B2","algR","0.01"
"B2","algR","0.01"
"B2","alr","0.01"
"B2","amiA","0.012"
"B2","amrB","1"
"B2","amrB","1"
"B2","amrB","1"
"B2","amrB","1"
"B2","amrB","1"
"B2","amrB","1"
"B2","amrB","0.01"
"B2","ansA","0.023"
"B2","ansA","0.023"
"B2","ansA","0.019"
"B2","ansA","0.023"
"B2","ansA","0.023"
"B2","ansA","0.019"
"B1","apt","36.70%"
"B2","aqpZ","0.013"
"B2","aqpZ","0.011"
"B1","argA","100%"
"B2","atoB","0.011"
"B2","atoB","0.01"
"B2","atoB","0.01"
"B2","atoB","0.01"
"B2","atoB","0.01"
"B2","atoB","0.01"
"B2","atoB","0.01"
"B1","betT1","31.90%"
"B1","bfrA","6.80%"
"B2","bfrB","0.011"
"B2","bglX","0.012"
"B1","carB","39.70%"
"B1","cheA","11.80%"
"B1","cheA","11.80%"
"B2","chpA","0.008"
"B2","cobA","1"
"B2","cobA","1"
"B2","cobN","0.021"
"B2","cobN","0.017"
"B2","cobN","0.021"
"B2","cpg2","0.036"
"B2","creC","0.006"
"B2","creD","0.018"
"B1","cupA3","5.50%"
"B2","cupB3","0.009"
"B2","cynS","1"
"B2","cynS","1"
"B2","cynS","1"
"B2","cynS","1"
"B2","cynS","1"
"B2","cynS","1"
"B2","cysA","0.013"
"B2","cysA","0.013"
"B2","cysA","0.013"
"B2","cysA","0.013"
"B2","cysE","0.024"
"B2","cysG","0.026"
"B2","cysG","0.026"
"B2","cysG","0.026"
"B2","cysG","0.026"
"B2","cysG","0.023"
"B2","cysG","0.022"
"B2","cysG","0.024"
"B2","cysG","0.024"
"B2","cysG","0.026"
"B2","cysG","0.026"
"B2","dcd2","0.015"
"B2","dhT","0.006"
"B2","dhT","0.006"
"B2","dhT","0.006"
"B2","dinG","0.008"
"B2","dinG","0.015"
"B2","dipZ","0.012"
"B2","dnaE","0.006"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","dnaG","0.013"
"B2","engB","0.006"
"B2","engB","0.006"
"B2","fadH1","0.051"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.011"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fadH2","0.009"
"B2","fimV","0.013"
"B2","fleQ","0.019"
"B2","fleR","0.017"
"B2","flgD","0.032"
"B2","flgD","0.032"
"B2","flgH","0.062"
"B2","flgJ","0.013"
"B2","flgL","0.017"
"B1","flhF","20.40%"
"B2","fliC","1"
"B2","fliC","1"
"B2","fliF","0.014"
"B2","fliF","0.03"
"B2","fliO","0.023"
"B1","fliP","11.40%"
"B2","folD","0.021"
"B2","fpvB","0.007"
"B2","fpvB","0.011"
"B2","fpvB","0.011"
"B2","ftsH","0.013"
"B2","ftsI","0.015"
"B2","ftsZ","1"
"B2","ftsZ","1"
"B2","ftsZ","1"
"B2","ftsZ","1"
"B2","ftsZ","1"
"B2","gabT","0.956"
"B2","gabT","0.956"
"B2","gabT","0.956"
"B2","gabT","0.956"
"B2","gacA","0.015"
"B2","gapA","0.041"
"B2","gapA","0.041"
"B1","gbuR","17.60%"
"B2","gbuR","0.006"
"B2","gbuR","0.007"
"B2","gcl","0.008"
"B2","gcl","0.009"
"B2","gcvH2","1"
"B2","gdhA","0.017"
"B2","ggt","0.006"
"B1","glcB","8.70%"
"B2","glcC","0.007"
"B2","glnE","1"
"B2","glnS","0.007"
"B1","glpF","4.60%"
"B2","glpQ","0.029"
"B2","glpQ","0.029"
"B2","glpR","0.011"
"B2","glpR","0.025"
"B2","glpR","0.025"
"B2","glpR","0.025"
"B2","glpR","0.025"
"B2","gltR","0.081"
"B2","gltR","0.081"
"B2","gltR","0.081"
"B2","gltR","0.081"
"B2","gnd","0.025"
"B2","gnuT","0.013"
"B2","gnuT","0.013"
"B2","gnyA","0.053"
"B2","gnyA","0.053"
"B2","gnyA","0.053"
"B2","gnyA","0.053"
"B2","gnyR","0.007"
"B2","greA","0.025"
"B2","greA","0.025"
"B2","guaB","0.028"
"B2","guaB","0.028"
"B2","hasR","0.009"
"B2","hemC","0.012"
"B2","hemL","0.012"
"B2","hflX","0.009"
"B2","hflX","0.009"
"B2","hflX","0.006"
"B2","hisG","0.041"
"B2","hisG","0.043"
"B2","hitA","1"
"B2","holB","0.011"
"B2","holB","0.011"
"B2","holB","0.011"
"B2","hrpA","0.007"
"B2","htpX","0.026"
"B2","htpX","0.026"
"B2","htrB","0.022"
"B2","htrB","0.022"
"B2","htrB","0.022"
"B2","hutC","0.028"
"B2","hutC","0.012"
"B2","hutC","0.009"
"B2","hutC","0.022"
"B2","hutU","0.007"
"B2","ilvA1","0.037"
"B2","ilvA1","0.037"
"B2","ilvA2","0.025"
"B2","ilvI","0.005"
"B2","ispH","0.008"
"B2","kdpB","0.038"
"B2","kdpC","0.013"
"B2","lepA","0.014"
"B2","leuD","0.022"
"B2","leuD","0.024"
"B2","ligA","0.008"
"B1","livG","6.20%"
"B1","lpdG","4.90%"
"B2","lpxC","0.016"
"B2","lpxC","0.016"
"B2","lpxC","0.016"
"B2","lspA","0.009"
"B1","lysC","9.20%"
"B2","lysC","0.021"
"B2","maeB","0.021"
"B2","maiA","0.014"
"B2","maiA","0.016"
"B1","mdoH","9.30%"
"B2","mdoH","0.014"
"B2","mexC","0.022"
"B2","mgtA","0.008"
"B2","mgtE","0.008"
"B2","mgtE","0.008"
"B1","mntH2","5.80%"
"B2","mntH2","0.01"
"B2","mntH2","0.01"
"B2","motA","0.081"
"B2","motA","0.081"
"B2","motA","0.081"
"B1","motD","11.30%"
"B2","mpl","0.006"
"B2","mqoA","0.01"
"B2","mreB","0.015"
"B2","mreB","0.836"
"B2","mreB","0.836"
"B2","mreB","0.836"
"B2","mreB","0.836"
"B2","mtlY","0.011"
"B2","mtlY","0.011"
"B2","mtlY","0.011"
"B2","mtlY","0.011"
"B2","mtlZ","0.012"
"B2","mtlZ","0.012"
"B2","mtlZ","0.012"
"B2","mtlZ","0.012"
"B2","mtlZ","0.011"
"B2","mtlZ","0.014"
"B2","mtlZ","0.011"
"B2","mtlZ","0.011"
"B2","mtlZ","0.011"
"B2","mtlZ","0.011"
"B2","mtlZ","0.011"
"B2","mtlZ","0.011"
"B2","mtlZ","0.011"
"B2","mttC","0.023"
"B2","mttC","0.022"
"B2","mucB","0.013"
"B2","murC","0.027"
"B2","mutL","0.027"
"B2","mutL","0.029"
"B2","mutL","0.029"
"B1","mutS","100%"
"B2","mutS","0.021"
"B2","mutS","0.021"
"B2","mutS","0.016"
"B2","mutS","0.021"
"B2","mutY","0.01"
"B2","mutY","0.009"
"B2","mutY","0.008"
"B2","mutY","0.008"
"B2","mutY","0.008"
"B2","mutY","0.008"
"B2","mutY","0.008"
"B2","mutY","0.008"
"B2","mutY","0.008"
"B2","napA","0.009"
"B2","nasS","0.023"
"B2","nasS","0.023"
"B2","nasS","0.022"
"B2","nhaP","0.007"
"B2","nirC","0.013"
"B2","nirM","0.009"
"B2","nirM","0.009"
"B2","nosR","0.012"
"B2","nosR","0.012"
"B2","nosR","0.012"
"B2","nosR","0.012"
"B2","nosR","0.011"
"B2","nosR","0.011"
"B2","nrdA","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","1"
"B2","nuoF","0.086"
"B2","oprN","0.014"
"B2","oprN","0.015"
"B2","oprN","0.013"
"B2","orfH","1"
"B2","orfH","1"
"B2","orfJ","0.01"
"B2","orfJ","0.01"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orfN","0.107"
"B2","orn","0.009"
"B2","PA1400070","0.01"
"B2","PA1400120","0.006"
"B2","PA1400310","0.006"
"B2","PA1400310","0.006"
"B2","PA1400310","0.007"
"B2","PA1400310","0.007"
"B2","PA1400340","0.006"
"B2","PA1400340","0.006"
"B1","PA1400490","6.80%"
"B2","PA1400490","1"
"B2","PA1400490","1"
"B2","PA1400570","0.008"
"B2","PA1400600","0.012"
"B2","PA1400600","0.011"
"B2","PA1400740","1"
"B2","PA1400760","0.07"
"B2","PA1400760","0.07"
"B2","PA1400760","0.07"
"B2","PA1400760","0.07"
"B2","PA1400760","0.07"
"B2","PA1400770","0.007"
"B2","PA1400770","0.006"
"B2","PA1400900","0.019"
"B2","PA1400900","0.019"
"B2","PA1400900","0.018"
"B2","PA1400900","0.019"
"B2","PA1400900","0.02"
"B2","PA1400900","0.02"
"B2","PA1400900","0.019"
"B2","PA1400900","0.018"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1400970","1"
"B2","PA1401080","0.012"
"B1","PA1401100","7.80%"
"B2","PA1401100","0.008"
"B2","PA1401110","0.016"
"B2","PA1401110","0.018"
"B2","PA1401160","0.447"
"B2","PA1401160","0.337"
"B2","PA1401160","0.077"
"B2","PA1401160","0.447"
"B2","PA1401160","0.337"
"B2","PA1401160","0.077"
"B2","PA1401160","0.447"
"B2","PA1401160","0.337"
"B2","PA1401160","0.077"
"B2","PA1401160","0.447"
"B2","PA1401160","0.337"
"B2","PA1401160","0.337"
"B2","PA1401190","0.017"
"B2","PA1401190","0.018"
"B2","PA1401190","0.018"
"B2","PA1401250","0.008"
"B2","PA1401250","0.011"
"B2","PA1401360","0.008"
"B2","PA1401460","0.006"
"B2","PA1401470","0.011"
"B2","PA1401470","0.011"
"B2","PA1401470","0.011"
"B2","PA1401470","0.011"
"B2","PA1401470","0.011"
"B2","PA1401640","0.025"
"B2","PA1401670","0.007"
"B2","PA1401690","1"
"B2","PA1402030","0.017"
"B2","PA1402030","0.016"
"B2","PA1402030","0.016"
"B2","PA1402290","0.049"
"B2","PA1402290","0.047"
"B2","PA1402290","0.009"
"B2","PA1402290","0.049"
"B2","PA1402290","0.009"
"B2","PA1402290","0.049"
"B2","PA1402340","0.01"
"B2","PA1402340","0.009"
"B2","PA1402340","0.009"
"B2","PA1402380","0.024"
"B2","PA1402380","0.024"
"B2","PA1402390","0.012"
"B2","PA1402390","0.012"
"B2","PA1402390","0.012"
"B2","PA1402390","0.013"
"B2","PA1402530","0.09"
"B2","PA1402530","0.09"
"B2","PA1402530","0.09"
"B2","PA1402530","0.09"
"B2","PA1402720","0.014"
"B2","PA1402930","0.007"
"B2","PA1402930","0.007"
"B2","PA1402980","0.039"
"B1","PA1402990","25.40%"
"B2","PA1402990","0.052"
"B2","PA1403000","0.014"
"B2","PA1403000","0.011"
"B2","PA1403000","0.009"
"B2","PA1403000","0.019"
"B2","PA1403000","0.007"
